Soil water conditions for each weather station location.			
Station	SoilWater	SoilWaterMax	PermanentWiltingPoint
SP_080550_LEON-VIRGEN_DEL_CAM.txt	3820	5140	2500
SP_080750_BURGOS-VILLAFRIA.txt	3300	4560	2040
SP_080800_VITORIA.txt	3300	4560	2040
SP_080840_LOGRONO-AGONCILLO.txt	3420	4700	2140
SP_080850_PAMPLONA-NOAIN.txt	4110	5440	2780
SP_081400_VALLADOLID-VILLANUB.txt	3420	4700	2140
SP_081410_VALLADOLID.txt	3380	4660	2100
SP_081480_SORIA.txt	3420	4700	2140
SP_081600_ZARAGOZA-AEROPUERTO.txt	3300	4560	2040
SP_081710_LERIDA.txt	3510	4820	2200
SP_081750_REUS-AEROPUERTO.txt	3420	4700	2140
SP_081810_BARCELONA-AEROPUERT.txt	3300	4560	2040
SP_081840_GERONA-COSTA_BRAVA.txt	3550	4900	2200
SP_082020_SALAMANCA-MATACAN.txt	3300	4560	2040
SP_082130_SEGOVIA.txt	2910	4040	1780
SP_082150_NAVACERRADA.txt	3550	4900	2200
SP_082210_MADRID-BARAJAS_RS.txt	3300	4560	2040
SP_082230_MADRID-CUATRO_VIENT.txt	3280	4560	2000
SP_082240_MADRID-GETAFE.txt	3300	4560	2040
SP_082350_TERUEL.txt	3420	4700	2140
SP_082380_TORTOSA.txt	3420	4700	2140
SP_082610_CACERES.txt	3030	4200	1860
SP_082720_TOLEDO.txt	2850	3980	1720
SP_082800_ALBACETE-LOS_LLANOS.txt	3370	4660	2080
SP_082840_VALENCIA-AEROPUERTO.txt	3420	4700	2140
SP_083060_PALMA_DE_MALLORCA-S.txt	3420	4700	2140
SP_083140_MENORCA-MAHON.txt	3820	5140	2500
SP_083300_BADAJOZ-TALAVERA_LA.txt	3300	4560	2040
SP_083480_CIUDAD_REAL.txt	3420	4700	2140
SP_083600_ALICANTE-EL_ALTET.txt	3370	4660	2080
SP_083730_IBIZA-ES_CODOLA.txt	3820	5140	2500
SP_083910_SEVILLA-SAN_PABLO.txt	3260	4540	1980
SP_083970_MORON_DE_LA_FRONTER.txt	4010	5340	2680
SP_084100_CORDOBA-AEROPUERTO.txt	3420	4700	2140
SP_084190_GRANADA-AEROPUERTO.txt	3300	4560	2040
SP_084290_MURCIA-ALCANTARILLA.txt	3820	5140	2500
SP_084300_MURCIA.txt	3820	5140	2500
SP_084330_MURCIA-SAN_JAVIER.txt	3420	4700	2140
SP_084490_ROTA.txt	4010	5340	2680
SP_084510_JEREZ_DE_LA_FRONTER.txt	3420	4700	2140
SP_084820_MALAGA-AEROPUERTO.txt	3300	4560	2040
SP_084870_ALMERIA-AEROPUERTO.txt	3300	4560	2040
PO_085360_LISBOA-PORTELA.txt	3420	4700	2140
PO_085430_VIANA_DO_CASTELO.txt	3550	4900	2200
PO_085450_PORTO-PEDRAS_RUBRAS.txt	3550	4900	2200
SP_085480_COIMBRA-CERNACHE.txt	3420	4700	2140
PO_085540_FARO-AEROPORTO.txt	3400	4700	2100
PO_085580_EVORA-C._COORD.txt	3200	4400	2000
PO_085620_BEJA.txt	3500	4800	2200
PO_085700_CASTELO_BRANCO.txt	3110	4340	1880
PO_085710_PORTALEGRE.txt	2910	4040	1780
PO_085750_BRAGANCA.txt	3550	4900	2200
PO_085790_LISBOA-GAGO_COUTINH.txt	3420	4700	2140
GM_100180_WESTERLAND-SYLT.txt	3170	4260	2080
GM_100220_LECK.txt	3170	4260	2080
GM_100330_GLUECKSBURG-MEIERWI.txt	3520	4840	2200
GM_100340_EGGEBEK.txt	3170	4260	2080
GM_100370_SCHLESWIG-JAGEL.txt	3170	4260	2080
GM_100380_HOHN.txt	3170	4260	2080
GM_100465_KIEL_HOLTENAU.txt	3520	4840	2200
GM_100550_FEHMAR.txt	3520	4840	2200
GM_100970_GREIFSWALDER_OIE.txt	3460	4780	2140
GM_101220_JEVER.txt	3170	4260	2080
GM_101260_WITTMUNDHAVEN.txt	3170	4260	2080
GM_101360_NORDHOLZ.txt	3170	4260	2080
GM_101420_ITZEHOE.txt	3170	4260	2080
GM_101460_QUICKBORN.txt	7270	8740	5800
GM_101500_DOERNICK.txt	3520	4840	2200
GM_101624_SCHWERIN_PARCHIM.txt	3170	4260	2080
GM_101720_LAAGE.txt	3520	4840	2200
GM_101935_HERINGSDORF.txt	3190	4240	2140
GM_102000_EMDEN-FLUGPLATZ.txt	3400	4700	2100
GM_102150_OLDENBURG.txt	3520	4840	2200
GM_102240_BREMEN.txt	3420	4700	2140
GM_102380_BERGEN.txt	3220	4480	1960
GM_102460_FASSBERG.txt	3170	4260	2080
GM_102680_WAREN.txt	2950	4120	1780
GM_102810_TROLLENHAGEN.txt	3520	4840	2200
GM_103040_MEPPEN.txt	3170	4260	2080
GM_103060_RHEINE-BENTLAGE.txt	3400	4700	2100
GM_103140_HOPSTEN.txt	3170	4260	2080
GM_103200_GUETERSLOH.txt	3400	4700	2100
GM_103210_DIEPHOLZ.txt	7270	8740	5800
GM_103340_WUNSTORF.txt	3520	4840	2200
GM_103350_BUECKEBURG.txt	3520	4840	2200
GM_103430_CELLE.txt	3170	4260	2080
GM_103680_WIESENBURG.txt	3190	4240	2140
GM_104010_BRUGGEN_(RAF).txt	3520	4840	2200
GM_104040_KALKAR.txt	3400	4700	2100
GM_104050_LAARBRUCH_(RAF).txt	3520	4840	2200
GM_104160_DORTMUND-WICKEDE.txt	3520	4840	2200
GM_104180_LUEDENSCHEID.txt	3190	4420	1960
GM_104330_LUEGDE-PAENBRUCH.txt	3520	4840	2200
GM_104360_KASSEL-CALDEN.txt	3970	5300	2640
GM_104374_MONCHENGLADBACH.txt	3520	4840	2200
GM_104390_FRITZLAR.txt	3520	4840	2200
GM_104710_LEIPZIG-HOLZHAUSEN.txt	3520	4840	2200
GM_104760_HOLZDORF.txt	7270	8740	5800
GM_104920_COTTBUS_(FLUGPLATZ).txt	2950	4120	1780
GM_105000_GEILENKIRCHEN.txt	3520	4840	2200
GM_105020_NOERVENICH.txt	3520	4840	2200
GM_105060_NUERBURG-BARWEILER.txt	3190	4420	1960
GM_105130_KOLN-BONN_(CIV-MIL).txt	3110	4340	1880
GM_105140_MENDIG.txt	3330	4600	2060
GM_105190_BONN-ROLEBER.txt	3520	4840	2200
GM_105536_ALTENBURG_NOBITZ.txt	3460	4760	2160
GM_105550_WEIMAR.txt	3520	4840	2200
GM_106070_SPANGDAHLEM.txt	3190	4420	1960
GM_106130_BUECHEL.txt	3190	4420	1960
GM_106140_RAMSTEIN.txt	7270	8740	5800
GM_106160_HAHN.txt	3190	4420	1960
GM_106180_IDAR-OBERSTEIN.txt	3190	4420	1960
GM_106330_WIESBADEN.txt	3520	4840	2200
GM_106370_FRANKFURT_MAIN_ARPT.txt	3110	4340	1880
GM_106420_HANAU.txt	3420	4700	2140
GM_106530_GIEBELSTADT.txt	3520	4840	2200
GM_106870_GRAFENWOEHR.txt	3170	4260	2080
GM_107275_KARLSRUHE_BADEN_BAD.txt	3110	4340	1880
GM_107280_COLEMAN_(MANNHEIM).txt	3400	4700	2100
GM_107340_HEIDELBERG_(USA-AF).txt	3520	4840	2200
GM_107430_NIEDERSTETTEN.txt	3520	4840	2200
GM_107550_ANSBACH-KATTERBACH.txt	3190	4420	1960
GM_107650_ROTH.txt	3190	4420	1960
GM_107880_STRAUBING.txt	3520	4840	2200
GM_108050_LAHR.txt	3420	4700	2140
GM_108270_MESSSTETTEN.txt	3330	4600	2060
GM_108370_LAUPHEIM.txt	2950	4120	1780
GM_108530_NEUBURG-DONAU.txt	3520	4840	2200
GM_108560_LECHFELD.txt	3520	4840	2200
GM_108570_LANDSBERG.txt	3520	4840	2200
GM_108580_FUERSTENFELDBRUCK.txt	3520	4840	2200
GM_108600_INGOLSTADT.txt	3400	4700	2100
GM_108660_MUNICH-RIEM.txt	3200	4420	1980
GM_108690_ERDING.txt	2950	4120	1780
GM_108950_FUERSTENZELL.txt	3520	4840	2200
GM_109350_FRIEDRICHSHAFEN.txt	3520	4840	2200
GM_109470_ALLGAU.txt	3520	4840	2200
GM_109540_ALTENSTADT.txt	3520	4840	2200
AU_110010_WOLFSEGG.txt	3460	4760	2160
AU_110080_ROHRBACH.txt	3110	4340	1880
AU_110100_LINZ-HOERSCHING-FLU.txt	3520	4840	2200
AU_110120_KREMSMUENSTER.txt	3330	4600	2060
AU_110150_FREISTADT.txt	3190	4420	1960
AU_110180_AMSTETTEN.txt	3300	4560	2040
AU_110190_ALLENTSTEIG.txt	3640	4960	2320
AU_110200_STIFT_ZWETTL.txt	3640	4960	2320
AU_110210_LITSCHAU.txt	3190	4420	1960
AU_110220_RETZ.txt	3190	4420	1960
AU_110240_JAUERLING.txt	3190	4420	1960
AU_110280_ST._POELTEN.txt	3520	4840	2200
AU_110300_TULLN_LANGENLEBARN.txt	3590	4880	2300
AU_110320_POYSDORF.txt	3590	4880	2300
AU_110340_WIEN-INNERE_STADT.txt	3590	4880	2300
AU_110350_WIEN-HOHE_WARTE.txt	3300	4560	2040
AU_110360_WIEN-SCHWECHAT-FLUG.txt	3590	4880	2300
AU_110510_RANSHOFEN.txt	3330	4600	2060
AU_110550_SCHAERDING.txt	3400	4700	2100
AU_110600_LINZ-STADT.txt	3110	4340	1880
AU_110750_LANGENLOIS.txt	3330	4600	2060
AU_110820_GUMPOLDSKIRCHEN.txt	3590	4880	2300
AU_111010_BREGENZ.txt	2980	4120	1840
AU_111050_FELDKIRCH.txt	2980	4120	1840
AU_111120_LANDECK.txt	3170	4260	2080
AU_111200_INNSBRUCK-FLUGHAFEN.txt	3300	4560	2040
AU_111260_PATSCHERKOFEL.txt	3190	4420	1960
AU_111300_KUFSTEIN.txt	3300	4560	2040
AU_111350_HAHNENKAMM-EHRENBAC.txt	3190	4420	1960
AU_111360_KRIMML.txt	3170	4260	2080
AU_111380_ALPINZENTRUM_RUDOLF.txt	3170	4260	2080
AU_111440_ZELL_AM_SEE.txt	3190	4420	1960
AU_111470_RADSTADT.txt	3520	4840	2200
AU_111520_MATTSEE.txt	3520	4840	2200
AU_111540_GMUNDEN.txt	3520	4840	2200
AU_111570_AIGEN_IM_ENNSTAL.txt	2980	4120	1840
AU_111650_ZELTWEG.txt	3330	4600	2060
AU_111720_MARIAZELL.txt	3520	4840	2200
AU_111740_ST._MICHAEL-LEOBEN.txt	2980	4120	1840
AU_111850_MOENICHKIRCHEN.txt	3190	4420	1960
AU_111900_EISENSTADT.txt	3190	4420	1960
AU_111920_KLEINZICKEN.txt	3320	4620	2020
AU_111940_NEUSIEDL.txt	3640	4960	2320
AU_112040_LIENZ.txt	3190	4420	1960
AU_112130_VILLACH.txt	3520	4840	2200
AU_112310_KLAGENFURT-FLUGHAFE.txt	3330	4600	2060
AU_112400_GRAZ-THALERHOF-FLUG.txt	3330	4600	2060
AU_112410_SCHOECKL.txt	3970	5300	2640
AU_112480_BAD_RADKERSBURG.txt	3320	4620	2020
AU_112520_VIRGEN.txt	3520	4840	2200
AU_112550_KOETSCHACH-MAUTHEN.txt	3520	4840	2200
AU_112700_DELLACH_IM_DRAUTAL.txt	3190	4420	1960
AU_112750_ARRIACH.txt	3190	4420	1960
AU_112800_MURAU.txt	3190	4420	1960
AU_112920_LASSNITZHOEHE.txt	3190	4420	1960
AU_113020_DORNBIRN.txt	2980	4120	1840
AU_113100_ISCHGL-IDALPE.txt	3170	4260	2080
AU_113400_SCHMITTENHOEHE.txt	3170	4260	2080
AU_113460_RAURIS.txt	3520	4840	2200
AU_113480_MARIAPFARR.txt	7200	8880	5520
AU_113510_RAMSAU-DACHSTEIN.txt	3190	4420	1960
AU_113550_WINDISCHGARSTEN.txt	3520	4840	2200
AU_113560_BAD_AUSSEE.txt	3520	4840	2200
AU_113570_ST._WOLFGANG.txt	3520	4840	2200
AU_113580_BAD_MITTERNDORF.txt	3520	4840	2200
AU_113840_HIRSCHENKOGEL.txt	3190	4420	1960
EZ_114060_CHEB.txt	3570	4880	2260
EZ_114140_KARLOVY_VARY.txt	3570	4880	2260
EZ_114230_PRIMDA.txt	3190	4420	1960
EZ_114380_TUSIMICE.txt	4320	5680	2960
EZ_114570_CHURANOV.txt	3190	4420	1960
EZ_114640_MILESOVKA.txt	3330	4600	2060
EZ_114870_KOCELOVICE.txt	3110	4340	1880
EZ_115020_USTI_NAD_LABEM.txt	3330	4600	2060
EZ_115090_DOKSANY.txt	3400	4700	2100
EZ_115180_PRAHA-RUZYNE.txt	3520	4800	2240
EZ_115200_PRAHA-LIBUS.txt	3190	4420	1960
EZ_115380_TEMELIN.txt	3190	4420	1960
EZ_115670_PRAHA-KBELY.txt	3520	4800	2240
EZ_116030_LIBEREC.txt	3460	4760	2160
EZ_116240_CASLAV.txt	3460	4740	2180
EZ_116280_KRESIN-KRAMOLIN.txt	3190	4420	1960
EZ_116360_KOSTELNI_MYSLOVA.txt	3190	4420	1960
EZ_116430_PEC_POD_SNEZKOU.txt	3270	4520	2020
EZ_116520_PARDUBICE.txt	3200	4240	2160
EZ_116590_PRIBYSLAV.txt	3190	4420	1960
EZ_116790_USTI_NAD_ORLICI.txt	3460	4760	2160
EZ_116830_SVRATOUCH.txt	3270	4520	2020
EZ_116920_NAMEST_NAD_OSLAV.txt	3520	4840	2200
EZ_116930_DUKOVANY.txt	3190	4420	1960
EZ_116980_KUCHAROVICE.txt	3520	4800	2240
EZ_117100_LUKA.txt	3190	4420	1960
EZ_117230_BRNO-TURANY.txt	3080	4320	1840
EZ_117480_PREROV.txt	3400	4700	2100
EZ_117660_CERVENA.txt	3190	4420	1960
EZ_117740_HOLESOV.txt	3400	4700	2100
EZ_117820_OSTRAVA-MOSNOV.txt	3460	4760	2160
EZ_117870_LYSA_HORA.txt	3220	4480	1960
LO_118160_BRATISLAVA-LETISKO.txt	3520	4840	2200
LO_118260_PIESTANY.txt	3300	4560	2040
LO_118410_ZILINA-HRICOV.txt	3300	4560	2040
LO_118550_NITRA.txt	3590	4880	2300
LO_118580_HURBANOVO.txt	3080	4320	1840
LO_118670_PRIEVIDZA.txt	3460	4760	2160
LO_118800_DUDINCE.txt	3520	4840	2200
LO_119030_SLIAC.txt	3330	4600	2060
LO_119180_LIESEK.txt	3170	4260	2080
LO_119270_LUCENEC.txt	3460	4760	2160
LO_119330_STRBSKE_PLESO.txt	3110	4340	1880
LO_119340_POPRAD-TATRY.txt	3330	4600	2060
LO_119380_TELGART.txt	3110	4340	1880
LO_119680_KOSICE.txt	3190	4420	1960
LO_119760_STROPKOV-TISINEC.txt	3330	4600	2060
LO_119780_MILHOSTOV.txt	3590	4880	2300
LO_119930_KAMENICA_NAD_CIROCH.txt	3400	4700	2100
PL_121000_KOLOBRZEG.txt	7270	8740	5800
PL_121050_KOSZALIN.txt	3480	4700	2260
PL_121150_USTKA.txt	3190	4180	2200
PL_121200_LEBA.txt	7270	8740	5800
PL_121250_LEBORK.txt	3330	4600	2060
PL_121350_HEL.txt	3190	4180	2200
PL_121600_ELBLAG.txt	3400	4700	2100
PL_121850_KETRZYN.txt	7270	8740	5800
PL_121950_SUWALKI.txt	3200	4240	2160
PL_122000_SWINOUJSCIE.txt	7270	8740	5800
PL_122050_SZCZECIN.txt	7270	8740	5800
PL_122100_RESKO.txt	3940	5320	2560
PL_122150_SZCZECINEK.txt	3330	4600	2060
PL_122300_PILA.txt	3160	4300	2020
PL_122350_CHOJNICE.txt	3330	4600	2060
PL_122500_TORUN.txt	3170	4260	2080
PL_122700_MLAWA.txt	7270	8740	5800
PL_122720_OLSZTYN.txt	3200	4240	2160
PL_122800_MIKOLAJKI.txt	3200	4240	2160
PL_122850_OSTROLEKA.txt	3940	5320	2560
PL_122950_BIALYSTOK.txt	3160	4300	2020
PL_123000_GORZOW_WLKP.txt	3330	4600	2060
PL_123100_SLUBICE.txt	3400	4700	2100
PL_123300_POZNAN.txt	3330	4600	2060
PL_123450_KOLO.txt	2980	4120	1840
PL_123600_PLOCK.txt	3520	4840	2200
PL_123750_WARSZAWA-OKECIE.txt	3160	4300	2020
PL_123850_SIEDLCE.txt	3720	5060	2380
PL_123990_TERESPOL.txt	3400	4700	2100
PL_124000_ZIELONA_GORA.txt	3330	4600	2060
PL_124150_LEGNICA.txt	3400	4700	2100
PL_124180_LESZNO.txt	3570	4880	2260
PL_124240_WROCLAW_II.txt	3330	4600	2060
PL_124350_KALISZ.txt	3400	4700	2100
PL_124550_WIELUN.txt	3200	4400	2000
PL_124650_LODZ.txt	3200	4400	2000
PL_124690_SULEJOW.txt	3160	4300	2020
PL_124880_KOZIENICE.txt	3170	4260	2080
PL_124950_LUBLIN_RADAWIEC.txt	3520	4840	2200
PL_124970_WLODAWA.txt	3200	4240	2160
PL_125000_JELENIA_GORA.txt	3400	4700	2100
PL_125100_SNIEZKA.txt	3270	4520	2020
PL_125200_KLODZKO.txt	3570	4880	2260
PL_125300_OPOLE.txt	3400	4700	2100
PL_125400_RACIBORZ.txt	3520	4840	2200
PL_125500_CZESTOCHOWA.txt	3200	4400	2000
PL_125600_KATOWICE.txt	3170	4260	2080
PL_125660_KRAKOW-BALICE.txt	3520	4840	2200
PL_125700_KIELCE-SUKOW.txt	3570	4880	2260
PL_125750_TARNOW.txt	3400	4700	2100
PL_125800_RZESZOW-JASIONKA.txt	3940	5320	2560
PL_125850_SANDOMIERZ.txt	3560	4920	2200
PL_125950_ZAMOSC.txt	3940	5320	2560
PL_126000_BIELSKO-BIALA.txt	3190	4420	1960
PL_126600_NOWY_SACZ.txt	3400	4700	2100
PL_126700_KROSNO.txt	3400	4700	2100
PL_126900_LESKO.txt	3400	4700	2100
PL_126950_PRZEMYSL.txt	3330	4600	2060
HU_127720_MISKOLC.txt	3940	5300	2580
HU_128050_SOPRON.txt	3550	4900	2200
HU_128120_SZOMBATHELY.txt	3550	4900	2200
HU_128220_GYOR.txt	3520	4840	2200
HU_128250_PAPA.txt	3380	4660	2100
HU_128430_BUDAPEST-PESTSZENTL.txt	3590	4940	2240
HU_128510_KEKESTETO.txt	3320	4500	2140
HU_128600_SZOLNOK.txt	3990	5340	2640
HU_128820_DEBRECEN.txt	3520	4800	2240
HU_128920_NYIREGYHAZA-NAPKOR.txt	3190	4240	2140
HU_129100_SZENTGOTTHARD-FARKA.txt	3460	4760	2160
HU_129150_ZALAEGERSZEG-ANDRAS.txt	7270	8740	5800
HU_129250_NAGYKANIZSA.txt	3460	4760	2160
HU_129350_SIOFOK.txt	3520	4800	2240
HU_129420_PECS-POGANY.txt	3520	4840	2200
HU_129500_PAKS.txt	3560	4920	2200
HU_129600_BAJA.txt	3550	4900	2200
HU_129700_KECSKEMET.txt	3520	4800	2240
HU_129820_SZEGED.txt	3550	4900	2200
HU_129920_BEKESCSABA.txt	3520	4840	2200
RI_130670_PALIC.txt	3520	4840	2200
RI_131600_SOMBOR.txt	3640	4960	2320
RI_131680_NOVI_SAD_RIMSKI_SAN.txt	3640	4960	2320
RI_131730_ZRENJANIN.txt	3520	4840	2200
RI_131740_KIKINDA.txt	3640	4960	2320
RI_131800_BANATSKI_KARLOVAC.txt	3520	4840	2200
RI_131830_VRSAC.txt	3590	4940	2240
BK_132420_BANJA_LUKA.txt	3460	4760	2160
BK_132570_TUZLA.txt	4010	5340	2680
RI_132620_LOZNICA.txt	2910	4060	1760
RI_132660_SREMSKA_MITROVICA.txt	3560	4920	2200
RI_132690_VALJEVO.txt	3520	4840	2200
RI_132720_BEOGRAD-SURCIN.txt	3520	4840	2200
RI_132740_BEOGRAD.txt	2910	4060	1760
RI_132790_SMEDEREVSKA_PALANKA.txt	3330	4600	2060
RI_132850_VELIKO_GRADISTE.txt	2910	4060	1760
RI_132890_CRNI_VRH.txt	3110	4340	1880
RI_132950_NEGOTIN.txt	3590	4940	2240
BK_133530_SARAJEVO-BUTMIR.txt	3330	4600	2060
MJ_133630_PLEVLJA.txt	3110	4340	1880
RI_133700_POZEGA_UZICKA.txt	3110	4340	1880
RI_133760_KRALJEVO.txt	3640	4960	2320
RI_133830_KRUSEVAC.txt	2910	4060	1760
RI_133840_CUPRIJA.txt	2910	4060	1760
RI_133880_NIS.txt	2910	4060	1760
RI_133890_LESKOVAC.txt	3330	4600	2060
RI_133970_DIMITROVGRAD.txt	2910	4060	1760
MJ_134570_TIVAT.txt	3200	4420	1980
MJ_134590_NIKSIC.txt	3520	4840	2200
MJ_134620_PODGORICA-GOLUBOVCI.txt	3520	4840	2200
KV_134811_PRISTINA.txt	3110	4340	1880
RI_134890_VRANJE.txt	3110	4340	1880
MK_134930_KRIVA_PALANKA.txt	3110	4340	1880
MK_135780_OHRID.txt	2910	4060	1760
MK_135790_OHRID-AERODROME.txt	2910	4060	1760
MK_135860_SKOPJE-_AIRPORT.txt	4010	5340	2680
MK_135910_STIP.txt	3200	4420	1980
MK_135920_DEMIR_KAPIJA.txt	2910	4060	1760
AL_136150_TIRANA.txt	3560	4920	2200
SI_140140_LJUBLJANA_BRNIK.txt	3330	4600	2060
SI_140150_LJUBLJANA_BEZIGRAD.txt	3400	4700	2100
SI_141050_PORTOROZ.txt	3420	4700	2140
SI_141060_NOVA_GORICA.txt	3330	4600	2060
SI_141210_NOVO_MESTO.txt	3330	4600	2060
HR_142350_PUNTIJARKA.txt	3110	4340	1880
HR_142360_ZAGREB-GRIC.txt	4040	5360	2720
HR_142400_ZAGREB_MAKSIMIR.txt	4040	5360	2720
HR_142410_ZAGREB_PLESO.txt	3520	4840	2200
HR_142460_VARAZDIN.txt	2910	4060	1760
HR_142560_BILOGORA.txt	3460	4760	2160
HR_142580_DARUVAR.txt	4040	5360	2720
HR_143070_PULA_AERODROME.txt	3380	4660	2100
HR_143280_OGULIN.txt	3380	4660	2100
HR_143300_GOSPIC.txt	3380	4660	2100
HR_143700_SLAVONSKI_BROD.txt	3570	4880	2260
HR_143820_GRADISTE.txt	3520	4840	2200
HR_144380_SIBENIK.txt	3200	4420	1980
HR_144440_SPLIT_RESNIK.txt	3200	4420	1980
HR_144450_SPLIT_MARJAN.txt	3200	4420	1980
HR_144470_HVAR.txt	3200	4420	1980
BK_145280_BIHAC.txt	2910	4060	1760
BK_145370_SANSKI_MOST.txt	3110	4340	1880
BK_145420_BANJA_LUKA.txt	3460	4760	2160
BK_145440_BUGOJNO.txt	3330	4600	2060
BK_145540_GRADACAC.txt	3460	4760	2160
BK_145570_TUZLA.txt	4010	5340	2680
BK_146400_LIVNO.txt	4010	5340	2680
BK_146500_IVAN_SEDLO.txt	3110	4340	1880
BK_146540_SARAJEVO-BJELAVE.txt	3570	4880	2260
RO_150040_SIGHETUL_MARMATIEI.txt	3400	4700	2100
RO_150100_SATU_MARE.txt	3460	4760	2160
RO_150140_BAIA_MARE.txt	4040	5360	2720
RO_150150_OCNA_SUGATAG.txt	3190	4420	1960
RO_150200_BOTOSANI.txt	3650	4940	2360
RO_150230_SUCEAVA.txt	3660	5000	2320
RO_150800_ORADEA.txt	3400	4700	2100
RO_150900_IASI.txt	3520	4800	2240
RO_151080_CEAHLAU_TOACA.txt	3170	4440	1900
RO_151200_CLUJ-NAPOCA.txt	3920	5260	2580
RO_151450_TG._MURES.txt	2910	4060	1760
RO_151500_BACAU.txt	3660	5000	2320
RO_151700_MIERCUREA_CIUC.txt	3870	5300	2440
RO_152000_ARAD.txt	3520	4800	2240
RO_152300_DEVA.txt	3570	4880	2260
RO_152470_TIMISOARA.txt	3330	4600	2060
RO_152600_SIBIU.txt	3570	4880	2260
RO_152920_CARANSEBES.txt	3520	4840	2200
RO_153100_GALATI.txt	3520	4800	2240
RO_153350_TULCEA.txt	3560	4920	2200
RO_153460_RIMNICU_VALCEA.txt	3300	4560	2040
RO_153500_BUZAU.txt	4040	5360	2720
RO_153600_SULINA.txt	4110	5440	2780
RO_154100_DROBETA_TURNU_SEVER.txt	3850	5180	2520
RO_154200_BUCURESTI_INMH-BANE.txt	3850	5180	2520
RO_154500_CRAIOVA.txt	3850	5180	2520
RO_154600_CALARASI.txt	4110	5440	2780
RO_154700_ROSIORI_DE_VEDE.txt	3940	5300	2580
RO_154800_CONSTANTA.txt	3520	4800	2240
RO_154810_KOGALNICEANU.txt	3520	4800	2240
BU_155020_VIDIN.txt	3660	5000	2320
BU_155050_VRATZA.txt	3330	4600	2060
BU_155110_LOM.txt	3300	4560	2040
BU_155250_LOVETCH.txt	3380	4660	2100
BU_155300_VELIKO_TARNOVO.txt	3300	4560	2040
BU_155330_SVICHTOV.txt	3520	4800	2240
BU_155350_ROUSSE.txt	4110	5440	2780
BU_155490_RAZGRAD.txt	3660	5000	2320
BU_155500_SILISTRA.txt	3300	4560	2040
BU_155520_VARNA.txt	4320	5680	2960
BU_155610_SHABLA.txt	4320	5680	2960
BU_156000_MOURGASH.txt	3190	4420	1960
BU_156010_KUSTENDIL.txt	3190	4420	1960
BU_156050_DRAGOMAN.txt	4010	5340	2680
BU_156130_CHERNI_VRAH_(TOP-SO.txt	3190	4420	1960
BU_156140_SOFIA_(OBSERV.).txt	3300	4560	2040
BU_156150_MUSSALA_(TOP-SOMMET.txt	3550	4900	2200
BU_156250_PLOVDIV.txt	3300	4560	2040
BU_156270_BOTEV_VRAH_(TOP-SOM.txt	3190	4420	1960
BU_156280_IVAILO.txt	3300	4560	2040
BU_156400_SLIVEN.txt	3380	4660	2100
BU_156420_ELHOVO.txt	4010	5340	2680
BU_156550_BURGAS.txt	4010	5340	2680
BU_157120_SANDANSKI.txt	3300	4560	2040
BU_157300_KURDJALI.txt	3380	4660	2100
IT_160080_S._VALENTINO_ALLA_M.txt	3110	4340	1880
IT_160200_BOLZANO.txt	2950	4120	1780
IT_160210_PASSO_ROLLE.txt	3160	4300	2020
IT_160330_DOBBIACO.txt	3190	4420	1960
IT_160360_AVIANO.txt	3420	4700	2140
IT_160400_TARVISIO.txt	3330	4600	2060
IT_160450_UDINE-RIVOLTO.txt	2950	4120	1780
IT_160590_TORINO-CASELLE.txt	3520	4840	2200
IT_160610_TORINO-BRIC_DELLA_C.txt	3190	4420	1960
IT_160640_NOVARA-CAMERI.txt	3520	4840	2200
IT_160660_MILANO-MALPENSA.txt	3520	4840	2200
IT_160760_BERGAMO-ORIO_AL_SER.txt	3460	4760	2160
IT_160800_MILANO-LINATE.txt	3520	4840	2200
IT_160840_PIACENZA.txt	3460	4760	2160
IT_160880_BRESCIA-GHEDI.txt	3460	4760	2160
IT_160900_VERONA-VILLAFRANCA.txt	3420	4700	2140
IT_160940_VICENZA.txt	2950	4120	1780
IT_160980_TREVISO-ISTRANA.txt	3420	4700	2140
IT_160990_TREVISO-S._ANGELO.txt	3420	4700	2140
IT_161050_VENEZIA-TESSERA.txt	2950	4120	1780
IT_161080_RONCHI_DEI_LEGIONAR.txt	2950	4120	1780
IT_161100_TRIESTE.txt	3330	4600	2060
IT_161140_MONDOVI.txt	3520	4840	2200
IT_161150_MONTE_MALANOTTE.txt	3190	4420	1960
IT_161190_PASSO_DEI_GIOVI.txt	3200	4420	1980
IT_161200_GENOVA-SESTRI.txt	3200	4420	1980
IT_161220_ALBENGA.txt	3420	4700	2140
IT_161240_PASSO_DELLA_CISA.txt	3110	4340	1880
IT_161250_SARZANA-LUNI.txt	2950	4120	1780
IT_161340_MONTE_CIMONE.txt	3190	4420	1960
IT_161380_FERRARA.txt	3400	4700	2100
IT_161400_BOLOGNA-BORGO_PANIG.txt	2950	4120	1780
IT_161460_PUNTA_MARINA.txt	2950	4120	1780
IT_161470_FORLI.txt	3420	4700	2140
IT_161480_CERVIA.txt	2950	4120	1780
IT_161490_RIMINI.txt	2950	4120	1780
IT_161530_CAPO_MELE.txt	3420	4700	2140
IT_161580_PISA-S._GIUSTO.txt	2950	4120	1780
IT_161680_MONTE_ARGENTARIO.txt	3850	5180	2520
IT_161700_FIRENZE-PERETOLA.txt	2950	4120	1780
